-0.117902,-0.480306,-0.668359,-0.723637,-0.709896,-0.660035,-0.580311,-0.459601,-0.273028,-0.003310,0.297886,0.524152,0.635056,0.638331,0.509848,0.195287,-0.224366,-0.497638,-0.554184,-0.415426,-0.100010,0.252011,0.458828,0.510004,0.478050,0.444914,0.467245,0.536888,0.596062,0.586718,0.452784,0.146603,-0.241382,-0.491497,-0.538404,-0.386991,-0.043876,0.341354,0.583903,0.686059,0.703221,0.660755,0.550303,0.338013,0.009683,-0.319624,-0.479820,-0.458038,-0.298812,-0.031710,0.285228,0.536792,0.620941,0.472362,0.037872,-0.457048,-0.710466,-0.756885,-0.633589,-0.290182,0.199042,0.496410,0.515778,0.287102
0.192495,-0.253829,-0.570202,-0.695343,-0.690530,-0.590036,-0.404733,-0.166259,0.079448,0.299737,0.469730,0.574434,0.621171,0.613058,0.515836,0.263925,-0.121392,-0.431053,-0.552389,-0.501691,-0.302777,-0.033025,0.167196,0.243109,0.239477,0.234312,0.284834,0.385004,0.474145,0.484630,0.358156,0.065909,-0.279583,-0.489867,-0.526224,-0.401108,-0.117541,0.228149,0.484908,0.632867,0.712809,0.745111,0.717308,0.578422,0.246210,-0.235626,-0.575714,-0.697790,-0.670778,-0.509124,-0.183319,0.233840,0.494067,0.468486,0.126165,-0.373059,-0.680483,-0.767164,-0.672262,-0.332769,0.208865,0.565197,0.652552,0.528213
0.462369,0.031965,-0.391722,-0.591272,-0.576044,-0.380106,-0.058849,0.245907,0.441247,0.534847,0.557500,0.539136,0.514431,0.496251,0.447695,0.294851,0.006872,-0.298726,-0.488832,-0.543965,-0.491082,-0.377469,-0.274711,-0.227419,-0.219128,-0.195685,-0.110514,0.034977,0.179652,0.243154,0.172760,-0.027781,-0.253845,-0.380327,-0.385990,-0.297521,-0.138244,0.052076,0.227880,0.383814,0.526429,0.642630,0.698855,0.638352,0.364003,-0.149874,-0.585052,-0.781300,-0.822015,-0.741501,-0.483519,-0.012678,0.395417,0.493154,0.262307,-0.210678,-0.583286,-0.713004,-0.623644,-0.258498,0.302778,0.652461,0.756667,0.697731
0.634474,0.286392,-0.166801,-0.422472,-0.380824,-0.079810,0.306706,0.561007,0.656897,0.637137,0.526957,0.369406,0.253294,0.234571,0.278794,0.284963,0.166323,-0.058446,-0.288013,-0.446310,-0.521319,-0.538290,-0.534456,-0.534415,-0.535193,-0.513562,-0.445824,-0.329339,-0.199177,-0.115376,-0.117192,-0.186612,-0.248158,-0.235355,-0.161661,-0.098527,-0.094692,-0.135015,-0.150387,-0.081117,0.084267,0.303897,0.491330,0.549434,0.379186,-0.066268,-0.525023,-0.765315,-0.838346,-0.784466,-0.546436,-0.057773,0.408193,0.571693,0.432480,0.011786,-0.431107,-0.620355,-0.540135,-0.154945,0.394914,0.715295,0.816439,0.790719
0.715257,0.440780,0.017960,-0.257677,-0.192423,0.160647,0.525116,0.708058,0.731203,0.618636,0.362849,0.044466,-0.154368,-0.150900,0.023006,0.238942,0.332311,0.261751,0.078604,-0.138317,-0.320896,-0.442937,-0.513771,-0.551751,-0.567010,-0.559961,-0.529208,-0.480905,-0.432374,-0.402189,-0.392377,-0.377046,-0.304819,-0.140315,0.053747,0.130599,0.015565,-0.234132,-0.444949,-0.513395,-0.434720,-0.217905,0.086307,0.325129,0.331403,0.044807,-0.367319,-0.641785,-0.739254,-0.676195,-0.399561,0.101537,0.520645,0.670478,0.574114,0.205801,-0.284983,-0.538571,-0.488544,-0.123152,0.403567,0.720432,0.830181,0.825154
0.724338,0.482408,0.081354,-0.200001,-0.133648,0.224305,0.571666,0.725259,0.702085,0.494808,0.092210,-0.313042,-0.507247,-0.471174,-0.213235,0.180305,0.456328,0.528992,0.455737,0.293380,0.095777,-0.080546,-0.201620,-0.267719,-0.296702,-0.308988,-0.325132,-0.364688,-0.433689,-0.509434,-0.553817,-0.534574,-0.410030,-0.142734,0.174031,0.311776,0.170494,-0.197448,-0.545013,-0.712351,-0.723624,-0.596102,-0.309924,0.067082,0.287073,0.214468,-0.069703,-0.347653,-0.467559,-0.381190,-0.065613,0.364635,0.653096,0.740929,0.638418,0.282254,-0.233182,-0.527767,-0.523828,-0.228828,0.266132,0.630270,0.785832,0.809362
0.670958,0.428718,0.016657,-0.277043,-0.238440,0.092775,0.455226,0.622769,0.568797,0.273501,-0.197978,-0.557965,-0.692995,-0.635157,-0.357685,0.124210,0.511828,0.666060,0.669231,0.589921,0.469976,0.350910,0.267952,0.229169,0.216249,0.199327,0.143199,0.011113,-0.206507,-0.443669,-0.598373,-0.631072,-0.520546,-0.218585,0.196009,0.423792,0.340898,-0.032121,-0.471432,-0.726358,-0.802235,-0.736742,-0.495863,-0.066255,0.306021,0.409879,0.291420,0.089766,-0.025418,0.052873,0.305379,0.576891,0.732622,0.752980,0.606828,0.210154,-0.309473,-0.598343,-0.632722,-0.443398,-0.036712,0.392738,0.649150,0.732921
0.561183,0.318684,-0.105576,-0.408843,-0.421447,-0.172886,0.174357,0.370513,0.308722,-0.012841,-0.423564,-0.679675,-0.759405,-0.692378,-0.431720,0.051801,0.482977,0.675440,0.709675,0.668212,0.601805,0.551147,0.540575,0.563198,0.592123,0.601099,0.562675,0.431853,0.152601,-0.240598,-0.548751,-0.666459,-0.600409,-0.309516,0.167402,0.488158,0.502722,0.226898,-0.225726,-0.573677,-0.718483,-0.687741,-0.458381,-0.018515,0.384511,0.546577,0.515581,0.389266,0.292670,0.329954,0.485895,0.645816,0.725435,0.689114,0.470926,0.010842,-0.463830,-0.700403,-0.748612,-0.655845,-0.398151,0.005153,0.381756,0.575965
0.428465,0.223335,-0.180120,-0.488112,-0.559272,-0.427542,-0.179600,0.004908,-0.024285,-0.263872,-0.541280,-0.706090,-0.751895,-0.688706,-0.473347,-0.070250,0.328683,0.525577,0.559529,0.515477,0.464764,0.464013,0.531686,0.633947,0.720219,0.765995,0.762714,0.682292,0.452832,0.016682,-0.434123,-0.651231,-0.636798,-0.372864,0.132950,0.526495,0.631462,0.495718,0.163141,-0.205291,-0.416891,-0.417831,-0.200483,0.173282,0.472588,0.577246,0.526929,0.391918,0.277486,0.283345,0.407040,0.548962,0.613427,0.536999,0.246056,-0.231358,-0.608971,-0.779520,-0.824260,-0.788479,-0.653447,-0.369279,0.037277,0.357667
0.350229,0.221112,-0.130760,-0.454377,-0.590027,-0.559310,-0.422590,-0.281255,-0.252762,-0.363848,-0.520049,-0.626834,-0.661376,-0.620665,-0.483507,-0.237847,0.017187,0.144684,0.137142,0.065249,0.017962,0.069544,0.244648,0.484107,0.681123,0.789775,0.824754,0.787627,0.623529,0.231006,-0.296758,-0.602866,-0.635752,-0.400061,0.107769,0.544093,0.709482,0.683468,0.522067,0.288863,0.106479,0.073777,0.198183,0.385050,0.492462,0.460665,0.306632,0.097331,-0.054286,-0.059731,0.083394,0.280929,0.393944,0.323033,0.021408,-0.393489,-0.676436,-0.802487,-0.843208,-0.833479,-0.760307,-0.567533,-0.205252,0.186455
0.377621,0.327968,0.051876,-0.287669,-0.501748,-0.558274,-0.498310,-0.380174,-0.281961,-0.262934,-0.311012,-0.373221,-0.415433,-0.428725,-0.411748,-0.367431,-0.326974,-0.336347,-0.398207,-0.471977,-0.504075,-0.440796,-0.226945,0.141084,0.510316,0.730179,0.817495,0.813436,0.692156,0.352188,-0.187251,-0.547171,-0.615395,-0.409937,0.072888,0.526531,0.729427,0.765072,0.711004,0.612062,0.519374,0.476509,0.478298,0.464317,0.363891,0.156044,-0.110310,-0.340758,-0.463280,-0.449663,-0.291933,-0.035764,0.165276,0.167274,-0.057006,-0.379018,-0.610627,-0.726987,-0.775004,-0.779777,-0.728822,-0.568983,-0.238075,0.163363
0.462633,0.465562,0.285171,-0.020034,-0.300042,-0.445460,-0.446469,-0.329562,-0.147230,0.010960,0.085584,0.086221,0.037737,-0.055910,-0.199787,-0.370157,-0.516677,-0.623187,-0.701379,-0.755224,-0.775172,-0.736287,-0.583827,-0.238868,0.249331,0.608568,0.765217,0.788741,0.684531,0.369100,-0.148926,-0.513795,-0.599473,-0.433697,-0.013252,0.433762,0.670155,0.747144,0.748681,0.719002,0.678976,0.629216,0.539402,0.357341,0.069157,-0.247578,-0.495286,-0.640856,-0.689511,-0.638160,-0.461976,-0.167772,0.104259,0.196043,0.087348,-0.132413,-0.330974,-0.457517,-0.526188,-0.549330,-0.510948,-0.364142,-0.071401,0.266820
0.501650,0.531726,0.446011,0.236293,-0.040053,-0.257573,-0.324526,-0.217616,0.027399,0.285341,0.444252,0.499301,0.473189,0.355750,0.110245,-0.238964,-0.542578,-0.719482,-0.807386,-0.849492,-0.862697,-0.839709,-0.740684,-0.477895,0.001202,0.453432,0.673487,0.713910,0.600505,0.278070,-0.198716,-0.519763,-0.603766,-0.490785,-0.181555,0.205532,0.467707,0.592093,0.645868,0.669284,0.663915,0.600980,0.424601,0.097166,-0.281439,-0.558481,-0.707994,-0.764255,-0.744506,-0.633090,-0.396436,-0.057614,0.232089,0.360153,0.346270,0.255247,0.151574,0.065784,-0.000262,-0.043872,-0.045566,0.026718,0.185705,0.373765
0.401189,0.463362,0.474519,0.381662,0.174272,-0.071153,-0.210822,-0.150471,0.101261,0.403529,0.605389,0.692799,0.696450,0.612183,0.386647,-0.014938,-0.433343,-0.685907,-0.798414,-0.840613,-0.848590,-0.826897,-0.747685,-0.538321,-0.129189,0.312937,0.546072,0.575633,0.427154,0.090448,-0.310094,-0.552608,-0.621751,-0.565915,-0.398353,-0.159241,0.057656,0.217525,0.348297,0.461381,0.517735,0.453529,0.204241,-0.197436,-0.539441,-0.723073,-0.790638,-0.778832,-0.682751,-0.471243,-0.144832,0.189595,0.400456,0.480130,0.494174,0.497495,0.508290,0.515328,0.504206,0.470688,0.419237,0.363324,0.329668,0.344356
0.106475,0.233764,0.375922,0.412070,0.291043,0.045406,-0.170217,-0.191476,0.017815,0.345828,0.603810,0.734718,0.771264,0.729119,0.574765,0.249567,-0.181715,-0.502143,-0.657151,-0.710200,-0.711957,-0.679225,-0.595800,-0.412579,-0.095745,0.231651,0.394853,0.372862,0.184314,-0.125190,-0.413601,-0.573530,-0.628073,-0.620718,-0.570538,-0.491225,-0.399357,-0.283086,-0.105147,0.125984,0.295445,0.274970,0.010742,-0.382755,-0.661391,-0.782069,-0.796278,-0.717161,-0.513149,-0.174215,0.182720,0.401695,0.457421,0.427893,0.416786,0.478802,0.588081,0.680547,0.721611,0.705760,0.623602,0.459803,0.247360,0.102937
-0.281254,-0.076012,0.219091,0.388534,0.340849,0.090899,-0.203809,-0.321366,-0.193007,0.131297,0.469797,0.678861,0.764413,0.764222,0.680902,0.484031,0.178387,-0.113742,-0.285308,-0.343768,-0.334806,-0.289169,-0.211705,-0.089043,0.074377,0.210107,0.241713,0.154788,-0.029470,-0.251974,-0.429999,-0.534874,-0.593460,-0.630890,-0.655149,-0.666180,-0.655329,-0.591235,-0.417508,-0.114608,0.165136,0.218471,-0.011617,-0.391820,-0.661336,-0.764467,-0.738227,-0.571756,-0.233810,0.173838,0.435983,0.477016,0.335477,0.143197,0.071365,0.189439,0.431424,0.646395,0.752548,0.751547,0.630529,0.350093,-0.023714,-0.269446
-0.529499,-0.267690,0.135082,0.391719,0.377841,0.102556,-0.267850,-0.466938,-0.431962,-0.177521,0.204392,0.516969,0.678752,0.727459,0.701471,0.613131,0.475626,0.338732,0.257733,0.240871,0.260250,0.283404,0.289940,0.273910,0.237309,0.178463,0.095726,-0.002689,-0.107202,-0.208311,-0.298526,-0.387826,-0.488345,-0.588844,-0.669893,-0.722031,-0.733502,-0.669807,-0.465644,-0.096186,0.249119,0.352516,0.167690,-0.221387,-0.545064,-0.667456,-0.598399,-0.322972,0.107302,0.453200,0.565145,0.427684,0.070082,-0.275454,-0.397237,-0.262771,0.093626,0.475607,0.678824,0.692770,0.512919,0.114396,-0.324550,-0.550450
-0.585137,-0.257078,0.196418,0.457607,0.423796,0.100426,-0.330482,-0.575695,-0.607996,-0.457039,-0.139680,0.221543,0.464972,0.571597,0.595777,0.585676,0.572467,0.574426,0.594375,0.621310,0.637744,0.622916,0.553735,0.414472,0.224085,0.045012,-0.062229,-0.078177,-0.033894,0.007194,-0.007396,-0.109885,-0.293859,-0.490784,-0.632537,-0.703684,-0.698993,-0.582248,-0.291251,0.136853,0.464365,0.560962,0.418701,0.050717,-0.331941,-0.483362,-0.361131,0.003929,0.408506,0.626090,0.613510,0.334646,-0.179669,-0.567603,-0.689698,-0.587004,-0.244039,0.235733,0.531318,0.549843,0.299243,-0.156113,-0.531233,-0.670580
-0.491230,-0.075197,0.362417,0.552909,0.456806,0.070760,-0.392102,-0.643165,-0.701708,-0.624898,-0.423897,-0.144700,0.091582,0.220144,0.280843,0.342316,0.444338,0.572808,0.681497,0.743627,0.753783,0.698374,0.546453,0.285810,-0.007967,-0.206001,-0.239422,-0.106401,0.113394,0.279375,0.317966,0.205532,-0.050824,-0.345032,-0.542604,-0.612575,-0.556057,-0.343720,0.030918,0.418985,0.645870,0.694662,0.568404,0.244574,-0.132321,-0.272829,-0.090215,0.296412,0.604953,0.719859,0.635358,0.277911,-0.303528,-0.679893,-0.789008,-0.709720,-0.422011,0.036984,0.346084,0.330929,0.023076,-0.385755,-0.635585,-0.672953
-0.291739,0.187902,0.535863,0.621672,0.441658,-0.009263,-0.461919,-0.679780,-0.724963,-0.668287,-0.541212,-0.386873,-0.276536,-0.235531,-0.209226,-0.118655,0.086144,0.368424,0.605066,0.723920,0.728792,0.609436,0.331912,-0.047884,-0.350097,-0.472013,-0.397717,-0.121285,0.238681,0.468337,0.521430,0.411792,0.145347,-0.178126,-0.385352,-0.417656,-0.280726,0.007071,0.349079,0.599215,0.707995,0.689476,0.530410,0.214415,-0.110002,-0.182390,0.069170,0.455696,0.700088,0.765961,0.656105,0.281702,-0.306027,-0.670429,-0.766429,-0.680352,-0.412885,-0.026797,0.191223,0.086342,-0.242324,-0.544005,-0.670175,-0.599556
-0.055032,0.416188,0.648574,0.632547,0.358032,-0.140791,-0.533988,-0.682281,-0.669802,-0.568386,-0.443104,-0.371060,-0.401141,-0.494458,-0.557957,-0.523308,-0.336047,0.023873,0.408712,0.617706,0.620747,0.410653,-0.001253,-0.402057,-0.615552,-0.647531,-0.497598,-0.127824,0.310771,0.553725,0.596200,0.487317,0.251449,-0.015569,-0.155219,-0.110573,0.081171,0.330603,0.530844,0.624756,0.609898,0.487739,0.245962,-0.074987,-0.305638,-0.279524,0.049297,0.476668,0.719259,0.776333,0.665628,0.309568,-0.240904,-0.581784,-0.645426,-0.507084,-0.216360,0.074597,0.129537,-0.106053,-0.435159,-0.640185,-0.668268,-0.488132
0.137398,0.553995,0.690402,0.583296,0.210559,-0.293690,-0.586929,-0.629610,-0.493604,-0.263927,-0.080458,-0.062372,-0.236289,-0.494370,-0.671652,-0.713474,-0.604371,-0.294508,0.160627,0.464332,0.473686,0.182162,-0.289384,-0.622730,-0.750375,-0.727631,-0.536842,-0.117286,0.347406,0.575450,0.594483,0.477580,0.282749,0.118853,0.095797,0.212266,0.382383,0.514725,0.553416,0.477135,0.295707,0.040788,-0.238336,-0.467149,-0.567081,-0.465419,-0.093374,0.395626,0.675888,0.739728,0.623835,0.284760,-0.190105,-0.455851,-0.432460,-0.188636,0.121905,0.281675,0.153443,-0.221918,-0.556369,-0.700274,-0.658389,-0.382098
0.253451,0.614546,0.681459,0.490691,0.032218,-0.426932,-0.602915,-0.505752,-0.177868,0.202074,0.413558,0.395870,0.132775,-0.299539,-0.632484,-0.759781,-0.717509,-0.479926,-0.033872,0.333498,0.361190,0.035074,-0.433884,-0.711637,-0.796044,-0.746358,-0.528926,-0.081455,0.373292,0.568608,0.553881,0.417519,0.258187,0.199112,0.284997,0.437103,0.552825,0.571445,0.450495,0.174027,-0.165124,-0.441597,-0.624187,-0.724265,-0.735285,-0.606872,-0.246994,0.261097,0.568870,0.621986,0.466575,0.122933,-0.242381,-0.370480,-0.203908,0.152251,0.430084,0.467020,0.200905,-0.287196,-0.632707,-0.743548,-0.655646,-0.308264
0.319247,0.634709,0.649801,0.385420,-0.128516,-0.518401,-0.587940,-0.346482,0.150339,0.559645,0.728797,0.706009,0.471275,-0.021265,-0.513394,-0.736975,-0.744183,-0.547264,-0.114536,0.290610,0.346464,0.027558,-0.441996,-0.715236,-0.791921,-0.728120,-0.483723,-0.016998,0.402786,0.550611,0.488126,0.314264,0.174484,0.200784,0.372499,0.547020,0.623394,0.556648,0.293531,-0.137294,-0.504071,-0.704890,-0.795217,-0.822397,-0.788765,-0.647336,-0.315795,0.140427,0.404139,0.385076,0.143663,-0.190493,-0.415166,-0.395425,-0.091186,0.346046,0.593001,0.569326,0.238260,-0.315566,-0.674401,-0.770188,-0.651522,-0.253621
0.382054,0.649255,0.621982,0.300101,-0.240353,-0.572709,-0.571535,-0.232684,0.343186,0.722536,0.856679,0.841696,0.662254,0.208790,-0.380754,-0.690428,-0.731203,-0.540473,-0.091365,0.338841,0.423632,0.138429,-0.348172,-0.663211,-0.756653,-0.682400,-0.404017,0.074214,0.439086,0.525312,0.394391,0.155769,0.010350,0.091477,0.333538,0.545549,0.615477,0.502580,0.158053,-0.315776,-0.637557,-0.777526,-0.818606,-0.803692,-0.728296,-0.550000,-0.229043,0.119456,0.242629,0.077029,-0.245276,-0.510828,-0.612180,-0.504262,-0.124649,0.380049,0.641124,0.615661,0.287006,-0.281252,-0.661704,-0.757138,-0.611355,-0.171263
0.475070,0.677800,0.612375,0.249278,-0.304866,-0.608329,-0.584466,-0.224847,0.370215,0.749519,0.882703,0.879277,0.734209,0.326886,-0.291070,-0.648543,-0.700224,-0.486716,-0.000399,0.433315,0.535002,0.299627,-0.190146,-0.570454,-0.695452,-0.608516,-0.287920,0.186351,0.480547,0.494135,0.273701,-0.052308,-0.228035,-0.144346,0.127754,0.390068,0.492669,0.388013,0.059669,-0.350934,-0.609671,-0.708511,-0.711893,-0.645789,-0.498820,-0.252268,0.050350,0.249937,0.191569,-0.133353,-0.498460,-0.703629,-0.747254,-0.620560,-0.234939,0.323000,0.635580,0.649981,0.384464,-0.132626,-0.539562,-0.649297,-0.474054,-0.008243
0.592494,0.716583,0.614587,0.219742,-0.344473,-0.641844,-0.636333,-0.330761,0.239115,0.668513,0.840585,0.855692,0.722424,0.332227,-0.269530,-0.620107,-0.650155,-0.386846,0.132243,0.533643,0.631746,0.444885,-0.015263,-0.451457,-0.609582,-0.502688,-0.136456,0.310048,0.527112,0.468560,0.155810,-0.251729,-0.464060,-0.433464,-0.225192,0.032816,0.185797,0.160852,-0.030756,-0.273297,-0.425620,-0.464480,-0.411402,-0.272540,-0.051459,0.207444,0.410875,0.462193,0.276376,-0.159227,-0.574057,-0.774510,-0.811671,-0.699631,-0.343436,0.242175,0.618876,0.694017,0.532439,0.152375,-0.231339,-0.358283,-0.173117,0.242983
0.690885,0.741694,0.603016,0.178248,-0.384875,-0.678964,-0.709088,-0.502797,-0.029652,0.462427,0.716309,0.765483,0.630540,0.238027,-0.303783,-0.588406,-0.555594,-0.218601,0.295778,0.625477,0.699306,0.543091,0.127038,-0.332169,-0.508514,-0.371524,0.032855,0.431020,0.580396,0.469660,0.091618,-0.374183,-0.619747,-0.652904,-0.555346,-0.393622,-0.241681,-0.150270,-0.119706,-0.112465,-0.088721,-0.030873,0.069400,0.215797,0.391145,0.551028,0.646124,0.629474,0.426166,-0.025854,-0.503660,-0.753939,-0.818492,-0.732389,-0.412205,0.175514,0.606928,0.740307,0.679252,0.471845,0.216880,0.106334,0.232387,0.493354
0.720241,0.716028,0.537153,0.087072,-0.441473,-0.713646,-0.770500,-0.659606,-0.337320,0.135995,0.480180,0.580045,0.443665,0.067468,-0.353116,-0.516397,-0.375803,0.033122,0.474653,0.705641,0.740184,0.588436,0.199477,-0.253095,-0.422021,-0.247323,0.180996,0.531439,0.638647,0.512064,0.118641,-0.388774,-0.679093,-0.765251,-0.745163,-0.669122,-0.554358,-0.391950,-0.168861,0.069812,0.247452,0.350515,0.412142,0.473585,0.556491,0.647488,0.712168,0.707820,0.568130,0.205657,-0.294087,-0.637354,-0.767124,-0.721726,-0.443273,0.119811,0.587783,0.767287,0.772661,0.679238,0.545040,0.465975,0.508724,0.627819
